"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"AL022311.12",6.52216947531257e-216,1.26017210242558,0.715,0.154,1.42535491713481e-211,"8","AL022311.1"
"EIF5A1",1.32569024465055e-215,0.479650952364231,0.642,0.11,2.8971634606593e-211,"8","EIF5A"
"ABCF1",1.81425076464515e-215,0.372252245231511,0.472,0.064,3.9648636210555e-211,"8","ABCF1"
"RPS251",2.65572995603659e-215,1.0089888557654,0.932,0.205,5.80383224592236e-211,"8","RPS25"
"PDCD4",3.2523441585496e-215,0.497601464832455,0.53,0.08,7.10767292409429e-211,"8","PDCD4"
"POLR2J",4.31548249256056e-215,0.354131317606856,0.437,0.056,9.43105543924186e-211,"8","POLR2J"
"PSMB9",4.60364143260489e-215,0.467796002081621,0.402,0.047,1.00607979868147e-210,"8","PSMB9"
"SRSF5",5.60731487351576e-215,0.328172246713081,0.585,0.095,1.22542259245814e-210,"8","SRSF5"
"WDR59",6.86664937880772e-215,0.378230157457434,0.325,0.031,1.50063755524464e-210,"8","WDR59"
"PNPT11",8.58979388846547e-215,0.768511675754154,0.457,0.063,1.87721355638524e-210,"8","PNPT1"
"RAP1GAP",9.56041147982688e-215,0.378139528965069,0.386,0.043,2.08933232480137e-210,"8","RAP1GAP"
"CTSZ",1.69118180081737e-214,0.523386762040652,0.678,0.122,3.69590870750627e-210,"8","CTSZ"
"SMIM71",2.53417975955601e-214,0.440634203550715,0.517,0.077,5.53819644653371e-210,"8","SMIM7"
"DUSP1",2.57002604022256e-214,0.610238174833019,0.521,0.076,5.61653490830238e-210,"8","DUSP1"
"ATP5MD1",8.96188602955094e-214,0.473347251243543,0.556,0.088,1.95853057289806e-209,"8","ATP5MD"
"APIP",2.00818199053e-213,0.392540573617059,0.26,0.019,4.38868092210426e-209,"8","APIP"
"ATM1",2.26567117656511e-213,0.576564088224285,0.519,0.078,4.9513977892654e-209,"8","ATM"
"LGALS3BP1",3.08910847423933e-213,0.4065730061077,0.671,0.12,6.75093765960263e-209,"8","LGALS3BP"
"PCSK1N3",3.80860116915992e-213,1.59737760273077,0.996,0.297,8.32331699508208e-209,"8","PCSK1N"
"SELENON",4.00323875034005e-213,0.462439674448312,0.309,0.028,8.74867796499315e-209,"8","SELENON"
"CHST122",4.77950725593834e-213,1.51265235671288,0.777,0.209,1.04451351571277e-208,"8","CHST12"
"PFDN51",5.19368215976585e-213,0.366289988092467,0.623,0.106,1.13502729919523e-208,"8","PFDN5"
"PLPPR2",5.3046944177322e-213,0.300900759294383,0.389,0.044,1.1592879180512e-208,"8","PLPPR2"
"GCH1",7.24002322009156e-213,0.307747467835833,0.656,0.113,1.58223467451881e-208,"8","GCH1"
"TXNIP",8.11017525264149e-213,0.639916571803975,0.444,0.057,1.77239769971227e-208,"8","TXNIP"
"ZNF568",1.21235899773763e-212,0.416623145500977,0.309,0.028,2.64948935365581e-208,"8","ZNF568"
"EIF4H1",1.22465945252821e-212,0.444466855857207,0.585,0.096,2.67637076755515e-208,"8","EIF4H"
"GOSR11",2.18982166900502e-212,0.597822836714512,0.53,0.083,4.78563627544358e-208,"8","GOSR1"
"SMARCB1",2.88205060306587e-212,0.561898078476944,0.358,0.039,6.29843338794016e-208,"8","SMARCB1"
"SNRPN1",3.2572019471091e-212,0.590667452137188,0.837,0.174,7.11828913521224e-208,"8","SNRPN"
"SDCCAG8",3.61223224483914e-212,0.486500940447894,0.426,0.054,7.89417234787145e-208,"8","SDCCAG8"
"SLC9A3R1",5.12032456811184e-212,0.358907239852885,0.444,0.058,1.11899573111516e-207,"8","SLC9A3R1"
"TMEM147",5.86939853710801e-212,0.310167659051301,0.494,0.071,1.28269835629958e-207,"8","TMEM147"
"HMGN11",6.33595916535003e-212,0.411280284094974,0.653,0.116,1.38466051599559e-207,"8","HMGN1"
"AC239799.21",6.37225320733772e-212,0.795606088370508,0.486,0.071,1.39259221593159e-207,"8","AC239799.2"
"NSA21",8.00667933147843e-212,0.422538210017664,0.618,0.106,1.7497797011013e-207,"8","NSA2"
"SNHG81",9.12219732463445e-212,0.252683328232374,0.664,0.118,1.99356500332561e-207,"8","SNHG8"
"GADD45G",1.10325302708257e-211,0.60148896166256,0.53,0.078,2.41104916538625e-207,"8","GADD45G"
"SLC25A61",1.46524518006551e-211,0.387696234686526,0.746,0.141,3.20214681651516e-207,"8","SLC25A6"
"DYNLRB11",2.1171286233694e-211,0.46645619569826,0.587,0.097,4.62677289351149e-207,"8","DYNLRB1"
"SLC6A4",2.24230118648547e-211,0.549420668404175,0.3,0.027,4.90032501294536e-207,"8","SLC6A4"
"SCAMP4",2.89012325443176e-211,0.650088720041836,0.411,0.051,6.31607536023517e-207,"8","SCAMP4"
"C3orf141",3.01922119170721e-211,0.370892079604167,0.344,0.035,6.59820599235694e-207,"8","C3orf14"
"GCLM",3.44259616302628e-211,0.597457363927957,0.461,0.065,7.52344965467764e-207,"8","GCLM"
"NFASC1",5.30146284203818e-211,0.573515175348763,0.371,0.042,1.15858168949902e-206,"8","NFASC"
"LINC02301",7.42277016619059e-211,0.747092408973995,0.517,0.078,1.62217219211929e-206,"8","LINC02301"
"RAP1B1",7.70955935073409e-211,0.638429973776607,0.503,0.076,1.68484710050943e-206,"8","RAP1B"
"MAP3K9",8.64262205747667e-211,0.45808922957458,0.313,0.029,1.88875862444095e-206,"8","MAP3K9"
"GRSF1",8.81278025253159e-211,0.312142581179743,0.477,0.067,1.92594499638825e-206,"8","GRSF1"
"SERINC11",1.69154186712926e-210,0.332095285795323,0.658,0.117,3.69669559642429e-206,"8","SERINC1"
"SBF2",1.86276662476991e-210,0.733679141522472,0.419,0.054,4.07089018177217e-206,"8","SBF2"
"SLC40A1",1.86381211596338e-210,0.386787685608823,0.278,0.023,4.07317499822638e-206,"8","SLC40A1"
"MYO10",2.12036489696911e-210,0.488937065733123,0.377,0.043,4.6338454458363e-206,"8","MYO10"
"RAB5C",3.14299798248501e-210,0.408522499443647,0.499,0.073,6.86870779092275e-206,"8","RAB5C"
"ZMAT32",5.00086692238537e-210,1.21160964826721,0.722,0.158,1.0928894572181e-205,"8","ZMAT3"
"LSM71",7.08202649389319e-210,0.564229657768777,0.386,0.045,1.54770606997542e-205,"8","LSM7"
"RTN1",9.12465397682304e-210,0.295262418520936,0.402,0.048,1.99410188009491e-205,"8","RTN1"
"ORAI21",1.07829101822528e-209,0.595299239116611,0.466,0.065,2.35649719122953e-205,"8","ORAI2"
"OTUB1",1.20298474157086e-209,0.533104496211223,0.483,0.07,2.62900285422896e-205,"8","OTUB1"
"TAOK11",2.11128831023932e-209,0.569237891814714,0.402,0.049,4.614009473197e-205,"8","TAOK1"
"MTCH11",2.70420604870946e-209,0.390379738807962,0.609,0.104,5.90977189884965e-205,"8","MTCH1"
"GMEB1",3.393466212514e-209,0.648975118499564,0.366,0.041,7.41608106082809e-205,"8","GMEB1"
"RBBP52",3.66200213773013e-209,1.08439735643127,0.594,0.107,8.00293947179543e-205,"8","RBBP5"
"S100A10",8.67944678828891e-209,0.366123949684883,0.49,0.068,1.89680630111266e-204,"8","S100A10"
"BAZ2B1",1.11195661587331e-208,0.638567561872436,0.475,0.069,2.43006998832954e-204,"8","BAZ2B"
"COX6C1",1.89268749973506e-208,0.33462353804305,0.629,0.11,4.13627926192099e-204,"8","COX6C"
"RPL51",3.57149328524705e-208,1.05935659519914,0.929,0.213,7.8051414255789e-204,"8","RPL5"
"G6PC3",4.39436872739496e-208,0.486460065377694,0.338,0.035,9.60345341684895e-204,"8","G6PC3"
"CHCHD10",5.0159351640794e-208,0.410687750102328,0.558,0.09,1.09618247075791e-203,"8","CHCHD10"
"TRNP1",5.40152167277682e-208,0.398253890508878,0.313,0.03,1.18044854636865e-203,"8","TRNP1"
"ZNF4291",1.03006855829881e-207,0.77776991344665,0.437,0.059,2.25111182730623e-203,"8","ZNF429"
"GNAZ",1.16093570670313e-207,0.392061697948849,0.269,0.021,2.53710889342901e-203,"8","GNAZ"
"LGMN1",3.85115542621741e-207,0.49914380022728,0.426,0.055,8.41631506845552e-203,"8","LGMN"
"TMCO31",9.79918557055863e-207,0.479593719013388,0.433,0.058,2.14151401458988e-202,"8","TMCO3"
"SLC17A5",1.1800972480472e-206,0.459391254139191,0.32,0.031,2.57898452588235e-202,"8","SLC17A5"
"NDUFS8",1.20198865061714e-206,0.488388998458032,0.309,0.029,2.6268259970587e-202,"8","NDUFS8"
"ADAM102",1.69047042819446e-206,1.34923338800258,0.717,0.161,3.69435407377617e-202,"8","ADAM10"
"METRN1",1.85074260827221e-206,0.392717714003996,0.572,0.093,4.04461289611808e-202,"8","METRN"
"C2CD4B1",2.33113879389129e-206,0.684988130934242,0.642,0.112,5.09447072017004e-202,"8","C2CD4B"
"RNF1152",2.90303583495697e-206,0.869802136601053,0.574,0.099,6.34429451371496e-202,"8","RNF115"
"AGPAT2",4.50139579290605e-206,0.392311124765475,0.475,0.067,9.83735036581689e-202,"8","AGPAT2"
"MLXIP1",4.75415049186967e-206,0.375567307825658,0.508,0.076,1.0389720484932e-201,"8","MLXIP"
"NDUFB101",5.61257173334741e-206,0.384792497938029,0.468,0.066,1.22657142660574e-201,"8","NDUFB10"
"GVQW3",7.4565987663325e-206,0.753385384097222,0.406,0.052,1.6295650943943e-201,"8","GVQW3"
"BRI3BP",9.60461756089683e-206,0.481887842457308,0.316,0.031,2.09899312175839e-201,"8","BRI3BP"
"IRF2BP2",1.10552560434411e-205,0.337092399199643,0.523,0.08,2.41601565573362e-201,"8","IRF2BP2"
"ATP5ME1",2.48768817886511e-205,0.533466436356699,0.404,0.051,5.43659374609181e-201,"8","ATP5ME"
"ATP5F1A",2.71880665660551e-205,0.371468665690735,0.724,0.14,5.94168006734568e-201,"8","ATP5F1A"
"SCG53",3.28413238437058e-205,1.54481645811611,1,0.3,7.17714291280346e-201,"8","SCG5"
"PPDPF1",4.4358056533847e-205,0.56169605040156,0.733,0.139,9.69400967490693e-201,"8","PPDPF"
"AL162458.1",5.2824281110569e-205,0.502477993597713,0.305,0.029,1.15442183939038e-200,"8","AL162458.1"
"HLA-E",5.7387430521105e-205,0.567278573370453,0.859,0.187,1.25414490660823e-200,"8","HLA-E"
"RCAN31",6.32691086220414e-205,0.409615123300202,0.349,0.037,1.38268309982609e-200,"8","RCAN3"
"ZFP36",1.27432398696174e-204,0.792314659597815,0.556,0.09,2.78490764110619e-200,"8","ZFP36"
"CAPZA21",1.66122861831797e-204,0.467940878362084,0.501,0.076,3.63044902247209e-200,"8","CAPZA2"
"PCSK22",2.47398328807854e-204,1.17607004576604,0.949,0.233,5.40664307776683e-200,"8","PCSK2"
"SNHG14",2.57080140344196e-204,0.436192263273226,0.574,0.097,5.61822938708205e-200,"8","SNHG14"
"SEC621",2.6560574831504e-204,0.257122766101159,0.576,0.096,5.80454802367689e-200,"8","SEC62"
"SEC14L1",3.13104132798201e-204,0.2849264847293,0.327,0.033,6.84257771817189e-200,"8","SEC14L1"
"NDUFV21",3.18977275878202e-204,0.500689925412127,0.475,0.068,6.97092938704222e-200,"8","NDUFV2"
"GAA",3.89853739642737e-204,0.455112633380163,0.338,0.036,8.51986362615237e-200,"8","GAA"
"OST4",4.67967830552144e-204,0.338952479579503,0.673,0.125,1.02269689688865e-199,"8","OST4"
"CNPY21",5.1069876100881e-204,0.64723618717243,0.512,0.081,1.11608107230865e-199,"8","CNPY2"
"NDUFB61",5.16590790336253e-204,0.556812408596116,0.382,0.045,1.12895751320085e-199,"8","NDUFB6"
"ZSCAN16-AS11",5.8214452151893e-204,0.378334421585014,0.36,0.04,1.27221863732747e-199,"8","ZSCAN16-AS1"
"RAD23A1",6.68449998455328e-204,0.502415281403945,0.446,0.062,1.46083062662427e-199,"8","RAD23A"
"FAM174B1",7.75362700014659e-204,0.391791888672261,0.355,0.039,1.69447764461204e-199,"8","FAM174B"
"CYB5R3",8.25218357322983e-204,0.355572832966811,0.636,0.114,1.80343219809365e-199,"8","CYB5R3"
"PTMS1",1.39108615949153e-203,0.527597177876334,0.497,0.074,3.0400796929528e-199,"8","PTMS"
"TRIM52",1.45980671855004e-203,0.552410539075384,0.318,0.032,3.19026160271925e-199,"8","TRIM52"
"NAXE",1.63871840849705e-203,0.405302361374775,0.358,0.04,3.58125520992945e-199,"8","NAXE"
"KDELR11",1.93162720253716e-203,0.335633859012447,0.79,0.162,4.22137808842472e-199,"8","KDELR1"
"MAVS1",2.03527749545316e-203,0.620261476165714,0.503,0.078,4.44789543856333e-199,"8","MAVS"
"LINC00639",2.2536045327038e-203,0.590503823283079,0.305,0.029,4.92502734577088e-199,"8","LINC00639"
"DIP2A",2.53800111708201e-203,0.601240190704137,0.364,0.042,5.54654764127103e-199,"8","DIP2A"
"THOC71",2.69014836879876e-203,0.475319590879486,0.353,0.039,5.8790502451728e-199,"8","THOC7"
"CLUAP1",3.11297905906051e-203,0.50727411789941,0.366,0.042,6.80310443567083e-199,"8","CLUAP1"
"PDK4",4.12674915989037e-203,1.2950558579602,0.565,0.094,9.01859761402442e-199,"8","PDK4"
"CBR3-AS11",4.56787730910776e-203,0.79318953958791,0.433,0.059,9.98263907132409e-199,"8","CBR3-AS1"
"PDLIM21",5.21567394206044e-203,0.83473856851046,0.565,0.097,1.13983338329789e-198,"8","PDLIM2"
"CTSB",5.61195452438308e-203,0.430937935518642,0.766,0.157,1.22643654175868e-198,"8","CTSB"
"XIST",6.78803469840292e-203,0.288195690737397,0.671,0.125,1.48345710298897e-198,"8","XIST"
"CSNK1E1",8.44099271441467e-203,0.427648771039307,0.598,0.104,1.84469454780818e-198,"8","CSNK1E"
"SSBP3",8.83301231367335e-203,0.285398053659822,0.464,0.065,1.93036651103017e-198,"8","SSBP3"
"ARPC1B",1.26801964016212e-202,0.35273735030688,0.682,0.126,2.77113012161031e-198,"8","ARPC1B"
"PAX61",1.29117610455815e-202,0.465518870826366,0.788,0.158,2.82173625890138e-198,"8","PAX6"
"P3H41",1.44919494289955e-202,0.667001452385633,0.45,0.063,3.16707062821267e-198,"8","P3H4"
"CDK131",1.46574089633556e-202,0.639347526828426,0.391,0.048,3.20323015485173e-198,"8","CDK13"
"GTF2I",1.93607289119413e-202,0.685693795128703,0.759,0.157,4.23109369641564e-198,"8","GTF2I"
"FAM153CP2",4.51693178114204e-202,1.31706940914667,0.943,0.262,9.87130271450782e-198,"8","FAM153CP"
"ATP6V0D1",4.98440331248353e-202,0.341640152091731,0.419,0.054,1.08929149991015e-197,"8","ATP6V0D1"
"LINC00311",5.44880140763972e-202,0.358713628739216,0.278,0.024,1.19078105962558e-197,"8","LINC00311"
"AC005618.4",9.5960752555528e-202,0.439393409368813,0.289,0.026,2.09712628634851e-197,"8","AC005618.4"
"C1orf43",1.29787146213003e-201,0.282737632886464,0.673,0.127,2.83636829333897e-197,"8","C1orf43"
"GPM6A1",1.46191507796827e-201,0.580430384471783,0.419,0.055,3.19486921139186e-197,"8","GPM6A"
"IRF2BPL1",1.79219051532111e-201,0.472090499498283,0.536,0.086,3.91665315218275e-197,"8","IRF2BPL"
"EIF3F1",1.83253948106422e-201,0.564501330428433,0.426,0.057,4.00483178191775e-197,"8","EIF3F"
"BEX11",1.91767105081778e-201,0.311313812191937,0.808,0.161,4.19087831445718e-197,"8","BEX1"
"CIAO2B1",3.44549302011797e-201,0.377980976616842,0.426,0.056,7.52978044616581e-197,"8","CIAO2B"
"CHMP2A1",4.34692958213065e-201,0.379574222738376,0.499,0.075,9.49977990878832e-197,"8","CHMP2A"
"KPNB1",4.78149725932012e-201,0.338269173209037,0.629,0.114,1.04494841105182e-196,"8","KPNB1"
"LONP2",5.88492264107414e-201,0.347416109488038,0.503,0.077,1.28609099398034e-196,"8","LONP2"
"PABPC11",6.39339077127871e-201,0.303708255709863,0.731,0.141,1.39721161915525e-196,"8","PABPC1"
"YWHAH1",9.20503120479997e-201,0.367499604359307,0.616,0.108,2.01166751949699e-196,"8","YWHAH"
"STAG3L2",1.7272062859193e-200,0.371024926149759,0.276,0.024,3.77463661724804e-196,"8","STAG3L2"
"STARD101",1.82155476070327e-200,0.55071867862024,0.384,0.047,3.98082577404093e-196,"8","STARD10"
"GTF2H51",2.88822250167721e-200,0.500393060545931,0.475,0.071,6.31192145516537e-196,"8","GTF2H5"
"SLC16A1-AS11",2.98943049248892e-200,0.726259510576956,0.386,0.048,6.53310139828529e-196,"8","SLC16A1-AS1"
"SNX31",3.53635385757505e-200,0.498165356973108,0.468,0.068,7.72834772034451e-196,"8","SNX3"
"HDGFL3",4.42049636529609e-200,0.418035613783641,0.437,0.059,9.66055275671807e-196,"8","HDGFL3"
"KIF1A1",6.56074750727976e-200,0.259022050952751,0.413,0.053,1.43378576024092e-195,"8","KIF1A"
"SPATS21",8.33401524770222e-200,0.638031263545527,0.439,0.061,1.82131569223284e-195,"8","SPATS2"
"HSPE11",9.34508127554426e-200,0.316839091880636,0.629,0.113,2.04227406195744e-195,"8","HSPE1"
"SMARCA1",1.48608315974719e-199,0.324383021180568,0.395,0.049,3.2476861373115e-195,"8","SMARCA1"
"CCDC88A1",1.73787452001148e-199,0.64551509615598,0.404,0.053,3.79795097603309e-195,"8","CCDC88A"
"TTLL3",2.5682101734884e-199,0.697334064664405,0.347,0.039,5.61256651314155e-195,"8","TTLL3"
"RUFY3",2.68694425128567e-199,0.3618354368683,0.472,0.068,5.87204796675971e-195,"8","RUFY3"
"LRP101",3.97788772443134e-199,0.454685779681721,0.64,0.118,8.69327583297224e-195,"8","LRP10"
"VWA1",4.29342085850812e-199,0.264893653896864,0.596,0.102,9.38284194418364e-195,"8","VWA1"
"SIPA1L3",4.54621872551922e-199,0.44977131567383,0.336,0.036,9.9353064027497e-195,"8","SIPA1L3"
"FOXP41",7.04872795019381e-199,0.462191785900525,0.351,0.039,1.54042900623535e-194,"8","FOXP4"
"SDF2L1",1.25383884934388e-198,0.299365332085907,0.475,0.069,2.74013942135611e-194,"8","SDF2L1"
"NDUFAF8",1.55511282238318e-198,0.404062050543947,0.333,0.035,3.39854356203621e-194,"8","NDUFAF8"
"IDI1",1.74701597112516e-198,0.449919508468348,0.28,0.025,3.81792870329693e-194,"8","IDI1"
"TRAPPC51",1.77208042588422e-198,0.553355130758624,0.435,0.06,3.87270456272738e-194,"8","TRAPPC5"
"WDR31",1.79899309733652e-198,0.491185829043635,0.3,0.029,3.93151951491923e-194,"8","WDR31"
"HNRNPH31",1.82860921861133e-198,0.36619410871093,0.475,0.069,3.99624258635319e-194,"8","HNRNPH3"
"EEF21",1.94917180336075e-198,0.677697434862402,0.876,0.191,4.25972005906458e-194,"8","EEF2"
"AL360020.11",2.09928342014443e-198,0.712709243751318,0.408,0.054,4.58777398638364e-194,"8","AL360020.1"
"RNPS11",2.16425153045564e-198,0.373365366593749,0.459,0.066,4.72975529465775e-194,"8","RNPS1"
"PLOD3",2.18247711987552e-198,0.373498084210051,0.369,0.043,4.76958549777595e-194,"8","PLOD3"
"SGSM1",2.83688167229127e-198,0.476967831071363,0.325,0.034,6.19972120662533e-194,"8","SGSM1"
"AP2A1",4.68762253808278e-198,0.536915590689656,0.338,0.037,1.02443302947261e-193,"8","AP2A1"
"RWDD11",5.18925729381063e-198,0.467246476853479,0.475,0.071,1.13406028898938e-193,"8","RWDD1"
"LMO1",5.50011546710728e-198,0.389546106405652,0.402,0.05,1.20199523418163e-193,"8","LMO1"
"JUND1",6.84230999534976e-198,0.412700027610289,0.709,0.139,1.49531842638374e-193,"8","JUND"
"TMUB1",1.03802987118872e-197,0.43102022766941,0.358,0.041,2.26851048049584e-193,"8","TMUB1"
"CD2262",1.07162809519179e-197,0.939124074087409,0.488,0.076,2.34193603923213e-193,"8","CD226"
"ATP5PF1",1.31160320365738e-197,0.36356213316401,0.517,0.081,2.86637764127285e-193,"8","ATP5PF"
"VPS53",1.39958223326944e-197,0.433933480026387,0.327,0.034,3.05864701258703e-193,"8","VPS53"
"GATD1",1.41186060412166e-197,0.701516607561708,0.377,0.047,3.08548016424749e-193,"8","GATD1"
"SLC38A101",1.71490761724086e-197,0.417347935382314,0.358,0.041,3.74775910671816e-193,"8","SLC38A10"
"ATP2B4",2.5224310260193e-197,0.436219742018628,0.329,0.035,5.51252076426258e-193,"8","ATP2B4"
"PSMB41",6.80241103908546e-197,0.331808304370023,0.554,0.092,1.48659890848174e-192,"8","PSMB4"
"TMEM2191",8.35392095409701e-197,0.353954057674812,0.506,0.079,1.82566588530836e-192,"8","TMEM219"
"MAP2K2",1.29716036010491e-196,0.345196681504557,0.475,0.071,2.83481425097328e-192,"8","MAP2K2"
"AAK1",2.06100944428667e-196,0.423232594532301,0.433,0.06,4.50413003954408e-192,"8","AAK1"
"RPS27L",2.26994310593204e-196,0.5814708727225,0.47,0.071,4.96073366370389e-192,"8","RPS27L"
"RAB11B",2.56497773813833e-196,0.270844475196325,0.554,0.093,5.6055023489275e-192,"8","RAB11B"
"APBB11",3.17184436219897e-196,0.36603952641314,0.351,0.039,6.93174866914963e-192,"8","APBB1"
"CFDP1",3.48184224097e-196,0.355233618040634,0.424,0.057,7.60921803341583e-192,"8","CFDP1"
"PPM1B",4.56033552005023e-196,0.409139927856213,0.349,0.039,9.96615724551777e-192,"8","PPM1B"
"SIL11",4.98693748402196e-196,0.297774713690221,0.501,0.077,1.08984531775816e-191,"8","SIL1"
"COX17",6.14363210175272e-196,0.260301165075173,0.695,0.136,1.34262935951704e-191,"8","COX17"
"EFHD2",1.33921821450536e-195,0.331873143604281,0.302,0.029,2.92672748598001e-191,"8","EFHD2"
"SMPD11",1.39141973429852e-195,0.272369857538679,0.49,0.074,3.04080868733598e-191,"8","SMPD1"
"AC027097.2",2.40524432404271e-195,0.433213130438458,0.294,0.028,5.25642094576294e-191,"8","AC027097.2"
"ANAPC161",2.91423782613279e-195,0.57118936967498,0.519,0.084,6.36877534523061e-191,"8","ANAPC16"
"PFN1",5.16602343018386e-195,0.270712465644136,0.638,0.117,1.12898276043238e-190,"8","PFN1"
"HNRNPU",5.50329404301856e-195,0.292219390057395,0.589,0.104,1.20268988016128e-190,"8","HNRNPU"
"UXT1",8.52082020466556e-195,0.498732761324643,0.419,0.057,1.86214004752761e-190,"8","UXT"
"PRAF21",1.5369040357401e-194,0.350517604660777,0.366,0.043,3.35875007970642e-190,"8","PRAF2"
"DNM1",1.59883553394178e-194,0.428433995121027,0.254,0.021,3.49409517587636e-190,"8","DNM1"
"AC026362.11",2.24231772840477e-194,0.295360766427376,0.492,0.076,4.90036116365579e-190,"8","AC026362.1"
"ZNF3202",2.82010722981039e-194,1.26842602423268,0.62,0.127,6.16306234002763e-190,"8","ZNF320"
"SEC61A11",3.69774453677587e-194,0.462979211722479,0.475,0.071,8.08105091066998e-190,"8","SEC61A1"
"ZNF2071",4.24890640102047e-194,0.483731600564818,0.468,0.07,9.28556004879014e-190,"8","ZNF207"
"C6orf62",4.39772713232529e-194,0.43225186588612,0.395,0.051,9.61079287498369e-190,"8","C6orf62"
"RTRAF",5.20665298306521e-194,0.320651382927864,0.488,0.075,1.13786194291907e-189,"8","RTRAF"
"PFN21",6.07106391582063e-194,0.31836960217109,0.594,0.105,1.32677030816344e-189,"8","PFN2"
"PLEKHB21",9.21587553545833e-194,0.56527711632888,0.49,0.077,2.01403743951906e-189,"8","PLEKHB2"
"NDUFB111",1.57064838942837e-193,0.28387628564207,0.607,0.109,3.43249499025675e-189,"8","NDUFB11"
"AC132938.3",3.17608783847417e-193,0.503529115538034,0.307,0.031,6.94102236220145e-189,"8","AC132938.3"
"EPN1",3.88132876359275e-193,0.530404916075,0.442,0.063,8.4822558799556e-189,"8","EPN1"
"LTBR2",4.87532907554789e-193,1.03404298922852,0.642,0.139,1.06545441617024e-188,"8","LTBR"
"SEZ6L1",1.19789080281563e-192,0.488258969836486,0.287,0.027,2.61787056047328e-188,"8","SEZ6L"
"MKLN1",2.0131671970789e-192,0.257803259530764,0.457,0.066,4.39957559249623e-188,"8","MKLN1"
"ARL15",2.07858923917043e-192,0.303345650775678,0.276,0.025,4.54254892328307e-188,"8","ARL15"
"ZDHHC15",2.35806795983708e-192,0.434523239609114,0.278,0.025,5.15332171942796e-188,"8","ZDHHC15"
"SMOC1",2.52790738604431e-192,0.332004511618717,0.662,0.122,5.52448880146124e-188,"8","SMOC1"
"CMIP1",2.61982058776133e-192,0.394858013266465,0.43,0.06,5.72535591249361e-188,"8","CMIP"
